route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
120X,WK,109475811,Union Station,1,120X 41,860792
120X,WK,109475812,Union Station,1,120X 77,860792
120X,WK,109475813,Union Station,1,120X 49,860792
120X,WK,109475814,Union Station,1,120X 41,860792
120X,WK,109475815,Union Station,1,120X 49,860792
120X,WK,109475816,Union Station,1,120X 49,860792
120X,WK,109475817,Union Station,1,120X 41,860792
120X,WK,109475818,Union Station,1,120X 49,860792
120X,WK,109475819,Union Station,1,120X 41,860792
120X,WK,109475820,Union Station,1,120X 49,860792
120X,WK,109475821,Union Station,1,120X 42,860794
120X,WK,109519360,Thornton PnR Wagon Rd PnR,0,120X 89,860790
121,SA,109475822,Montbello via Peoria,0, 121  2,860798
121,SA,109475823,Montbello via Peoria,0, 121  1,860798
121,SA,109475824,Montbello via Peoria,0, 121  1,860798
121,SA,109475825,Montbello via Peoria,0, 121  1,860798
121,SA,109475826,Montbello via Peoria,0, 121  1,860798
121,SA,109475827,Montbello via Peoria,0, 121  4,860798
121,SA,109475828,Montbello via Peoria,0, 121  2,860798
121,SA,109475829,Montbello via Peoria,0, 121  2,860798
121,SA,109475830,Montbello via Peoria,0, 121  7,860798
121,SA,109475831,Montbello via Peoria,0, 121  2,860798
121,SA,109475832,Montbello via Peoria,0, 121  7,860798
121,SA,109475833,Montbello via Peoria,0, 121  4,860798
121,SA,109475834,Montbello via Peoria,0, 121  4,860798
121,SA,109475835,Montbello via Peoria,0, 121  1,860798
121,SA,109475836,Montbello via Peoria,0, 121  1,860798
121,SA,109475837,Montbello via Peoria,0, 121  7,860798
121,SA,109475838,Montbello via Peoria,0, 121  1,860798
121,SA,109475839,Montbello via Peoria,0, 121  2,860798
121,SA,109475840,Montbello via Peoria,0, 121  1,860798
121,SA,109475841,Montbello via Peoria,0, 121  7,860798
121,SA,109475842,Montbello via Peoria,0, 121  2,860798
121,SA,109475843,Montbello via Peoria,0, 121  1,860798
121,SA,109475844,Montbello via Peoria,0, 121  1,860798
121,SA,109475845,Montbello via Peoria,0, 121  2,860798
121,SA,109475846,Montbello via Peoria,0, 121  1,860798
121,SA,109475847,Montbello via Peoria,0, 121  2,860798
121,SA,109475848,Montbello via Peoria,0, 121  2,860798
121,SA,109475849,Montbello via Peoria,0, 121  4,860798
121,SA,109475850,Montbello via Peoria,0, 121  4,860798
121,SA,109475851,Montbello via Peoria,0, 121  7,860798
121,SA,109475852,Montbello via Peoria,0, 121  2,860798
121,SA,109475853,Montbello via Peoria,0, 121  4,860798
121,SA,109475854,Montbello via Peoria,0, 121  7,860798
121,SA,109475855,Montbello via Peoria,0, 121  4,860798
121,SA,109475856,Montbello via Peoria,0, 121  7,860798
121,SA,109475857,Montbello via Peoria,0, 121  4,860798
121,SA,109475858,Montbello via Peoria,0, 121  4,860798
121,SA,109475859,Montbello via Peoria,0, 121  7,860798
121,SA,109475860,Montbello via Peoria,0, 121  4,860798
121,SA,109475861,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475862,Nine Mile via Peoria,1, 121  7,860803
121,SA,109475863,Nine Mile via Peoria,1, 121  7,860803
121,SA,109475864,Nine Mile via Peoria,1, 121  4,860803
121,SA,109475865,Nine Mile via Peoria,1, 121  7,860803
121,SA,109475866,Nine Mile via Peoria,1, 121  7,860803
121,SA,109475867,Nine Mile via Peoria,1, 121  7,860803
121,SA,109475868,Nine Mile via Peoria,1, 121  4,860803
121,SA,109475869,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475870,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475871,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475872,Nine Mile via Peoria,1, 121  4,860803
121,SA,109475873,Nine Mile via Peoria,1, 121  4,860803
121,SA,109475874,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475875,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475876,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475877,Nine Mile via Peoria,1, 121  4,860803
121,SA,109475878,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475879,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475880,Nine Mile via Peoria,1, 121  7,860803
121,SA,109475881,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475882,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475883,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475884,Nine Mile via Peoria,1, 121  4,860803
121,SA,109475885,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475886,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475887,Nine Mile via Peoria,1, 121  7,860803
121,SA,109475888,Nine Mile via Peoria,1, 121  4,860803
121,SA,109475889,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475890,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475891,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475892,Nine Mile via Peoria,1, 121  7,860803
121,SA,109475893,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475894,Nine Mile via Peoria,1, 121  1,860803
121,SA,109475895,Nine Mile via Peoria,1, 121  4,860803
121,SA,109475896,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475897,Nine Mile via Peoria,1, 121  4,860803
121,SA,109475898,Nine Mile via Peoria,1, 121  2,860803
121,SA,109475899,Nine Mile via Peoria,1, 121  4,860803
121,SU,109475900,Montbello via Peoria,0, 121  2,860798
121,SU,109475901,Montbello via Peoria,0, 121  1,860798
121,SU,109475902,Montbello via Peoria,0, 121  1,860798
121,SU,109475903,Montbello via Peoria,0, 121  1,860798
121,SU,109475904,Montbello via Peoria,0, 121  1,860798
121,SU,109475905,Montbello via Peoria,0, 121  3,860798
121,SU,109475906,Montbello via Peoria,0, 121  1,860798
121,SU,109475907,Montbello via Peoria,0, 121  2,860798
121,SU,109475908,Montbello via Peoria,0, 121  2,860798
121,SU,109475909,Montbello via Peoria,0, 121  4,860798
121,SU,109475910,Montbello via Peoria,0, 121  2,860798
121,SU,109475911,Montbello via Peoria,0, 121  4,860798
121,SU,109475912,Montbello via Peoria,0, 121  3,860798
121,SU,109475913,Montbello via Peoria,0, 121  3,860798
121,SU,109475914,Montbello via Peoria,0, 121  1,860798
121,SU,109475915,Montbello via Peoria,0, 121  1,860798
121,SU,109475916,Montbello via Peoria,0, 121  4,860798
121,SU,109475917,Montbello via Peoria,0, 121  1,860798
121,SU,109475918,Montbello via Peoria,0, 121  2,860798
121,SU,109475919,Montbello via Peoria,0, 121  4,860798
121,SU,109475920,Montbello via Peoria,0, 121  2,860798
121,SU,109475921,Montbello via Peoria,0, 121  1,860798
121,SU,109475922,Montbello via Peoria,0, 121  1,860798
121,SU,109475923,Montbello via Peoria,0, 121  2,860798
121,SU,109475924,Montbello via Peoria,0, 121  1,860798
121,SU,109475925,Montbello via Peoria,0, 121  2,860798
121,SU,109475926,Montbello via Peoria,0, 121  2,860798
121,SU,109475927,Montbello via Peoria,0, 121  3,860798
121,SU,109475928,Montbello via Peoria,0, 121  3,860798
121,SU,109475929,Montbello via Peoria,0, 121  4,860798
121,SU,109475930,Montbello via Peoria,0, 121  2,860798
121,SU,109475931,Montbello via Peoria,0, 121  3,860798
121,SU,109475932,Montbello via Peoria,0, 121  4,860798
121,SU,109475933,Montbello via Peoria,0, 121  3,860798
121,SU,109475934,Montbello via Peoria,0, 121  4,860798
121,SU,109475935,Montbello via Peoria,0, 121  3,860798
121,SU,109475936,Montbello via Peoria,0, 121  3,860798
121,SU,109475937,Montbello via Peoria,0, 121  4,860798
121,SU,109475938,Montbello via Peoria,0, 121  3,860798
121,SU,109475939,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475940,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475941,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475942,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475943,Nine Mile via Peoria,1, 121  4,860803
121,SU,109475944,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475945,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475946,Nine Mile via Peoria,1, 121  3,860803
121,SU,109475947,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475948,Nine Mile via Peoria,1, 121  3,860803
121,SU,109475949,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475950,Nine Mile via Peoria,1, 121  3,860803
121,SU,109475951,Nine Mile via Peoria,1, 121  4,860803
121,SU,109475952,Nine Mile via Peoria,1, 121  4,860803
121,SU,109475953,Nine Mile via Peoria,1, 121  3,860803
121,SU,109475954,Nine Mile via Peoria,1, 121  4,860803
121,SU,109475955,Nine Mile via Peoria,1, 121  4,860803
121,SU,109475956,Nine Mile via Peoria,1, 121  4,860803
121,SU,109475957,Nine Mile via Peoria,1, 121  3,860803
121,SU,109475958,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475959,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475960,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475961,Nine Mile via Peoria,1, 121  3,860803
121,SU,109475962,Nine Mile via Peoria,1, 121  3,860803
121,SU,109475963,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475964,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475965,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475966,Nine Mile via Peoria,1, 121  3,860803
121,SU,109475967,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475968,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475969,Nine Mile via Peoria,1, 121  4,860803
121,SU,109475970,Nine Mile via Peoria,1, 121  2,860803
121,SU,109475971,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475972,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475973,Nine Mile via Peoria,1, 121  3,860803
121,SU,109475974,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475975,Nine Mile via Peoria,1, 121  1,860803
121,SU,109475976,Nine Mile via Peoria,1, 121  4,860803
121,SU,109475977,Nine Mile via Peoria,1, 121  3,860803
121,WK,109475978,Montbello via Peoria,0, 121  2,860798
121,WK,109475979,Montbello via Peoria,0, 121 10,860799
121,WK,109475980,Montbello via Peoria,0, 121  3,860799
121,WK,109475981,Montbello via Peoria,0,  40  7,860799
121,WK,109475982,Montbello via Peoria,0, 121 23,860799
121,WK,109475983,Montbello via Peoria,0, 121 22,860799
121,WK,109475984,Montbello via Peoria,0, 121 33,860798
121,WK,109475985,Montbello via Peoria,0, 121  9,860799
121,WK,109475986,Montbello via Peoria,0, 121 35,860798
121,WK,109475987,Montbello via Peoria,0, 121 32,860798
121,WK,109475988,Montbello via Peoria,0, 121  3,860798
121,WK,109475989,Montbello via Peoria,0, 121  1,860799
121,WK,109475990,Montbello via Peoria,0, 121  1,860798
121,WK,109475991,Montbello via Peoria,0, 121 21,860799
121,WK,109475992,Montbello via Peoria,0, 121 38,860799
121,WK,109475993,Montbello via Peoria,0, 121  1,860798
121,WK,109475994,Montbello via Peoria,0,  21  6,860798
121,WK,109475995,Montbello via Peoria,0, 121  2,860798
121,WK,109475996,Montbello via Peoria,0, 121  9,860798
121,WK,109475997,Montbello via Peoria,0, 121 11,860799
121,WK,109475998,Montbello via Peoria,0, 121  2,860799
121,WK,109475999,Montbello via Peoria,0, 121  9,860798
121,WK,109476000,Montbello via Peoria,0, 121  2,860799
121,WK,109476001,Montbello via Peoria,0, 121 35,860798
121,WK,109476002,Montbello via Peoria,0, 121  2,860799
121,WK,109476003,Montbello via Peoria,0, 121  2,860798
121,WK,109476004,Montbello via Peoria,0, 121 31,860798
121,WK,109476005,Montbello via Peoria,0, 121 21,860798
121,WK,109476006,Montbello via Peoria,0, 121 33,860798
121,WK,109476007,Montbello via Peoria,0, 121 32,860798
121,WK,109476008,Montbello via Peoria,0, 121 31,860798
121,WK,109476009,Montbello via Peoria,0, 121  1,860798
121,WK,109476010,Montbello via Peoria,0, 121 38,860798
121,WK,109476011,Montbello via Peoria,0,  40  7,860799
121,WK,109476012,Montbello via Peoria,0, 121 23,860798
121,WK,109476013,Montbello via Peoria,0, 121 22,860798
121,WK,109476014,Montbello via Peoria,0, 121 11,860798
121,WK,109476015,Montbello via Peoria,0, 121  2,860799
121,WK,109476016,Montbello via Peoria,0, 121  3,860799
121,WK,109476017,Montbello via Peoria,0, 121  3,860798
121,WK,109476018,Montbello via Peoria,0, 121  1,860798
121,WK,109476019,Montbello via Peoria,0, 121 10,860799
121,WK,109476020,Montbello via Peoria,0, 121  1,860799
121,WK,109476021,Montbello via Peoria,0, 121  3,860799
121,WK,109476022,Montbello via Peoria,0, 121 10,860799
121,WK,109476023,Montbello via Peoria,0, 121  9,860799
121,WK,109476024,Montbello via Peoria,0, 121  9,860799
121,WK,109476025,Montbello via Peoria,0, 121  9,860798
121,WK,109476026,Montbello via Peoria,0, 121  1,860799
121,WK,109476027,Montbello via Peoria,0, 121 32,860798
121,WK,109476028,Montbello via Peoria,0, 121  1,860798
121,WK,109476029,Montbello via Peoria,0,  21  6,860798
121,WK,109476030,Montbello via Peoria,0, 121 10,860798
121,WK,109476031,Montbello via Peoria,0, 121 33,860798
121,WK,109476032,Montbello via Peoria,0, 121 31,860798
121,WK,109476033,Montbello via Peoria,0, 121 21,860799
121,WK,109476034,Montbello via Peoria,0, 121  9,860799
121,WK,109476035,Montbello via Peoria,0, 121  1,860799
121,WK,109476036,Montbello via Peoria,0, 121  3,860799
121,WK,109476037,DTC via Nine Mile,1, 105  4,860802
121,WK,109476038,DTC via Nine Mile,1, 121  1,860802
121,WK,109476039,Nine Mile via Peoria,1, 121 31,860801
121,WK,109476040,Nine Mile via Peoria,1, 121 32,860801
121,WK,109476041,Nine Mile via Peoria,1, 121 35,860801
121,WK,109476042,Nine Mile via Peoria,1, 121 10,860801
121,WK,109476043,DTC via Nine Mile,1,  40  7,860802
121,WK,109476044,Nine Mile via Peoria,1, 121 31,860801
121,WK,109476045,Nine Mile via Peoria,1, 121 33,860801
121,WK,109476046,Nine Mile via Peoria,1, 121  9,860801
121,WK,109476047,DTC via Nine Mile,1, 121  9,860802
121,WK,109476048,DTC via Nine Mile,1, 121  2,860802
121,WK,109476049,Nine Mile via Peoria,1, 121 38,860801
121,WK,109476050,Nine Mile via Peoria,1, 121  1,860801
121,WK,109476051,DTC via Nine Mile,1, 121 10,860802
121,WK,109476052,Nine Mile via Peoria,1, 121  2,860801
121,WK,109476053,DTC via Nine Mile,1, 121  3,860802
121,WK,109476054,Nine Mile via Peoria,1, 121 32,860801
121,WK,109476055,DTC via Nine Mile,1, 121  2,860802
121,WK,109476056,Nine Mile via Peoria,1, 121 35,860801
121,WK,109476057,Nine Mile via Peoria,1, 121  9,860801
121,WK,109476058,DTC via Nine Mile,1, 121 21,860802
121,WK,109476059,Nine Mile via Peoria,1, 121 31,860801
121,WK,109476060,DTC via Nine Mile,1, 121 11,860802
121,WK,109476061,DTC via Nine Mile,1, 121  1,860802
121,WK,109476062,DTC via Nine Mile,1, 121  3,860802
121,WK,109476063,Nine Mile via Peoria,1, 121  1,860801
121,WK,109476064,Nine Mile via Peoria,1, 121  2,860801
121,WK,109476065,Nine Mile via Peoria,1, 121  3,860801
121,WK,109476066,DTC via Nine Mile,1, 121  9,860802
121,WK,109476067,DTC via Nine Mile,1, 121  2,860802
121,WK,109476068,Nine Mile via Peoria,1, 121  3,860801
121,WK,109476069,DTC via Nine Mile,1, 121 21,860802
121,WK,109476070,Nine Mile via Peoria,1, 121 32,860801
121,WK,109476071,Nine Mile via Peoria,1,  21  6,860801
121,WK,109476072,Nine Mile via Peoria,1, 121 11,860801
121,WK,109476073,Nine Mile via Peoria,1, 121  1,860801
121,WK,109476074,DTC via Nine Mile,1, 121 23,860802
121,WK,109476075,DTC via Nine Mile,1, 121  3,860802
121,WK,109476076,DTC via Nine Mile,1, 121 10,860802
121,WK,109476077,DTC via Nine Mile,1, 121  9,860802
121,WK,109476078,Nine Mile via Peoria,1, 121 26,860801
121,WK,109476079,Nine Mile via Peoria,1, 121 33,860801
121,WK,109476080,Nine Mile via Peoria,1, 121  9,860801
121,WK,109476081,Nine Mile via Peoria,1, 121  1,860801
121,WK,109476082,DTC via Nine Mile,1,  40  7,860802
121,WK,109476083,DTC via Nine Mile,1, 121  2,860802
121,WK,109476084,DTC via Nine Mile,1, 121  1,860802
121,WK,109476085,Nine Mile via Peoria,1, 121  2,860801
121,WK,109476086,DTC via Nine Mile,1, 121 10,860802
121,WK,109476087,DTC via Nine Mile,1, 121 22,860802
121,WK,109476088,Nine Mile via Peoria,1, 121  1,860801
121,WK,109476089,DTC via Nine Mile,1, 121  3,860802
121,WK,109476090,DTC via Nine Mile,1, 121 38,860802
121,WK,109476091,DTC via Nine Mile,1, 121  9,860802
121,WK,109476092,DTC via Nine Mile,1, 121  1,860802
121,WK,109476093,Nine Mile via Peoria,1,  21  6,860801
121,WK,109476094,Nine Mile via Peoria,1, 121  2,860801
122X,WK,109476095,Thornton PnR - Wagon Rd PnR,0,122X 80,860806
122X,WK,109476096,Thornton PnR - Wagon Rd PnR,0,122X 73,860807
122X,WK,109476097,Thornton PnR - Wagon Rd PnR,0,122X 73,860806
122X,WK,109476098,Thornton PnR - Wagon Rd PnR,0,122X 73,860807
122X,WK,109476099,Thornton PnR - Wagon Rd PnR,0,122X 83,860807
122X,WK,109476100,Thornton PnR - Wagon Rd PnR,0,122X 92,860807
122X,WK,109476101,Thornton PnR - Wagon Rd PnR,0,122X 74,860807
122X,WK,109476102,Thornton PnR - Wagon Rd PnR,0,122X 83,860806
122X,WK,109476103,Thornton PnR - Wagon Rd PnR,0,122X 71,860807
122X,WK,109476104,Thornton PnR - Wagon Rd PnR,0,122X 81,860806
122X,WK,109476105,Thornton PnR - Wagon Rd PnR,0,122X 74,860806
122X,WK,109476106,Thornton PnR - Wagon Rd PnR,0,122X 71,860807
122X,WK,109476107,Thornton PnR - Wagon Rd PnR,0,122X 82,860807
122X,WK,109476108,Thornton PnR - Wagon Rd PnR,0,122X 71,860806
122X,WK,109476109,Thornton PnR - Wagon Rd PnR,0,122X 74,860807
122X,WK,109476110,Thornton PnR - Wagon Rd PnR,0,122X 95,860807
122X,WK,109476111,Thornton PnR - Wagon Rd PnR,0,122X 90,860807
122X,WK,109476112,Thornton PnR - Wagon Rd PnR,0,122X 77,860806
122X,WK,109476113,Thornton PnR - Wagon Rd PnR,0,122X 81,860807
122X,WK,109476114,Thornton PnR - Wagon Rd PnR,0,122X 91,860807
122X,WK,109476115,Thornton PnR - Wagon Rd PnR,0,120X 78,860805
122X,WK,109476116,Thornton PnR - Wagon Rd PnR,0,122X 95,860805
122X,WK,109476117,Thornton PnR - Wagon Rd PnR,0,122X 77,860805
122X,WK,109476118,Thornton PnR - Wagon Rd PnR,0,122X 82,860805
122X,WK,109476119,Thornton PnR - Wagon Rd PnR,0,122X 92,860807
122X,WK,109476120,Thornton PnR - Wagon Rd PnR,0,122X 94,860805
122X,WK,109476121,Thornton PnR - Wagon Rd PnR,0,122X 90,860806
122X,WK,109476122,Civic Center Station,1,122X 52,860810
122X,WK,109476123,Civic Center Station,1,122X 61,860809
122X,WK,109476124,Civic Center Station,1,122X 60,860810
122X,WK,109476125,Civic Center Station,1,122X 57,860809
122X,WK,109476126,Civic Center Station,1,122X 53,860810
122X,WK,109476127,Civic Center Station,1,122X 56,860810
122X,WK,109476128,Civic Center Station,1,122X 54,860810
122X,WK,109476129,Civic Center Station,1,122X 58,860810
122X,WK,109476130,Civic Center Station,1, 86X 67,860809
122X,WK,109476131,Civic Center Station,1,122X 53,860809
122X,WK,109476132,Civic Center Station,1,120X 45,860809
122X,WK,109476133,Civic Center Station,1,122X 52,860810
122X,WK,109476134,Civic Center Station,1,122X 57,860810
122X,WK,109476135,Civic Center Station,1,122X 56,860810
122X,WK,109476136,Civic Center Station,1,122X 64,860810
122X,WK,109476137,Civic Center Station,1,122X 60,860809
122X,WK,109476138,Civic Center Station,1, 40X 65,860809
122X,WK,109476139,Civic Center Station,1, 86X 66,860809
122X,WK,109476140,Civic Center Station,1,  3L 96,860809
122X,WK,109476141,Civic Center Station,1,122X 64,860809
122X,WK,109476142,Civic Center Station,1,  3L 96,860810
122X,WK,109476143,Civic Center Station,1,122X 54,860808
122X,WK,109476144,Civic Center Station,1,122X 62,860808
122X,WK,109476145,Civic Center Station,1,122X 54,860808
122X,WK,109476146,Civic Center Station,1,   P 68,860808
122X,WK,109476147,Civic Center Station,1,  CV 63,860808
122X,WK,109476148,Civic Center Station,1,122X 56,860809
122X,WK,109476149,Civic Center Station,1,122X 60,860809
128,WK,109476150,Wagon Road via Westlake,0, 120  1,860811
128,WK,109476151,Wagon Road via Westlake,0, 120 24,860811
128,WK,109476152,Wagon Road via Westlake,0, 128 13,860811
128,WK,109476153,Wagon Road via Westlake,0, 120  5,860811
128,WK,109476154,Wagon Road via Westlake,0, 228 11,860811
128,WK,109476155,Wagon Road via Westlake,0, 228 14,860811
128,WK,109476156,Wagon Road via Westlake,0, 228 10,860811
128,WK,109476157,Wagon Road via Westlake,0, 112 18,860811
128,WK,109476158,Wagon Road via Westlake,0, 228  3,860811
128,WK,109476159,Wagon Road via Westlake,0, 120 12,860811
128,WK,109476160,Wagon Road via Westlake,0, 120 24,860811
128,WK,109476161,Wagon Road via Westlake,0, 120  1,860811
128,WK,109476162,Wagon Road via Westlake,0, 128 15,860811
128,WK,109476163,Wagon Road via Westlake,0, 112 18,860811
128,WK,109476164,Wagon Road via Westlake,0, 228 10,860811
128,WK,109476165,Wagon Road via Westlake,0, 128  4,860811
128,WK,109476166,Wagon Road via Westlake,0, 228  3,860811
128,WK,109476167,Wagon Road via Westlake,0, 128  4,860811
128,WK,109476168,Wagon Road via Westlake,0, 128 15,860811
128,WK,109476169,Wagon Road via Westlake,0, 128  4,860811
128,WK,109476170,Wagon Road via Westlake,0, 128  7,860811
128,WK,109476171,US36 & Broomfield PnR,1, 128  4,860813
128,WK,109476172,US36 & Broomfield PnR,1, 128  4,860813
128,WK,109476173,US36 & Broomfield PnR,1, 112 18,860813
128,WK,109476174,US36 & Broomfield PnR,1, 128  4,860812
128,WK,109476175,US36 & Broomfield PnR,1, 228 11,860812
128,WK,109476176,US36 & Broomfield PnR,1, 228  3,860813
128,WK,109476177,US36 & Broomfield PnR,1, 120  5,860813
128,WK,109476178,US36 & Broomfield PnR,1, 120 24,860813
128,WK,109476179,US36 & Broomfield PnR,1, 128 15,860814
128,WK,109476180,US36 & Broomfield PnR,1, 128  4,860814
128,WK,109476181,US36 & Broomfield PnR,1, 112 18,860813
128,WK,109476182,US36 & Broomfield PnR,1, 128  7,860815
128,WK,109476183,US36 & Broomfield PnR,1, 120  1,860813
128,WK,109476184,US36 & Broomfield PnR,1, 228 10,860813
128,WK,109476185,US36 & Broomfield PnR,1, 128 13,860812
128,WK,109476186,US36 & Broomfield PnR,1, 228 14,860814
128,WK,109476187,US36 & Broomfield PnR,1, 228 10,860813
128,WK,109476188,US36 & Broomfield PnR,1, 120 12,860813
128,WK,109476189,US36 & Broomfield PnR,1, 228  3,860813
128,WK,109476190,US36 & Broomfield PnR,1, 128 13,860814
128,WK,109476191,US36 & Broomfield PnR,1, 120 24,860813
130,SA,109476203,Centrepoint Via Buckley,0, 130  2,860817
130,SA,109476204,Centrepoint Via Buckley,0, 130  4,860817
130,SA,109476205,Centrepoint Via Buckley,0, 130  5,860817
130,SA,109476206,Centrepoint Via Buckley,0, 130  1,860817
130,SA,109476207,Centrepoint Via Buckley,0, 130 19,860817
130,SA,109476208,Centrepoint Via Buckley,0, 130  5,860817
130,SA,109476209,Centrepoint Via Buckley,0, 130  1,860817
130,SA,109476210,Centrepoint Via Buckley,0, 130 19,860817
130,SA,109476211,Centrepoint Via Buckley,0, 130  5,860817
130,SA,109476212,Centrepoint Via Buckley,0, 130  1,860817
130,SA,109476213,Centrepoint Via Buckley,0, 130 19,860817
130,SA,109476214,Centrepoint Via Buckley,0, 130  5,860817
130,SA,109476215,Centrepoint Via Buckley,0, 130  1,860817
130,SA,109476216,Centrepoint Via Buckley,0, 130 19,860817
130,SA,109476217,Centrepoint Via Buckley,0, 130  4,860817
130,SA,109476218,Centrepoint Via Buckley,0, 130  5,860817
130,SA,109476219,Centrepoint Via Buckley,0, 130  1,860817
130,SA,109476220,Centrepoint Via Buckley,0, 130 19,860817
130,SA,109476221,Centrepoint Via Buckley,0, 130  5,860817
130,SA,109476222,Centrepoint Via Buckley,0, 130  1,860817
130,SA,109476223,Nine Mile Stn via Buckley,1, 130  4,860821
130,SA,109476235,Nine Mile Stn via Buckley,1, 130  4,860821
130,SA,109476236,Nine Mile Stn via Buckley,1, 130 12,860821
130,SA,109476237,Nine Mile Stn via Buckley,1, 130  5,860821
130,SA,109476238,Nine Mile Stn via Buckley,1, 130  1,860821
130,SA,109476239,Nine Mile Stn via Buckley,1, 130 19,860821
130,SA,109476240,Nine Mile Stn via Buckley,1, 130  5,860821
130,SA,109476241,Nine Mile Stn via Buckley,1, 130  1,860821
130,SA,109476242,Nine Mile Stn via Buckley,1, 130 19,860821
130,SA,109476243,Nine Mile Stn via Buckley,1, 130  5,860821
130,SA,109476244,Nine Mile Stn via Buckley,1, 130  1,860821
130,SA,109476245,Nine Mile Stn via Buckley,1, 130 19,860821
130,SA,109476246,Nine Mile Stn via Buckley,1, 130  5,860821
130,SA,109476247,Nine Mile Stn via Buckley,1, 130  1,860821
130,SA,109476248,Nine Mile Stn via Buckley,1, 130 19,860821
130,SA,109476249,Nine Mile Stn via Buckley,1, 130  5,860821
130,SA,109476250,Nine Mile Stn via Buckley,1, 130  1,860821
130,SA,109476251,Nine Mile Stn via Buckley,1, 130 19,860821
130,SA,109476252,Nine Mile Stn via Buckley,1, 130  5,860821
130,SA,109476253,Nine Mile Stn via Buckley,1, 130  1,860821
130,SU,109476254,Centrepoint Via Buckley,0, 130  1,860817
130,SU,109476255,Centrepoint Via Buckley,0, 130 12,860817
130,SU,109476256,Centrepoint Via Buckley,0, 130  4,860817
130,SU,109476257,Centrepoint Via Buckley,0, 130  1,860817
130,SU,109476258,Centrepoint Via Buckley,0, 130 12,860817
130,SU,109476259,Centrepoint Via Buckley,0, 130  4,860817
130,SU,109476260,Centrepoint Via Buckley,0, 130  1,860817
130,SU,109476261,Centrepoint Via Buckley,0, 130 12,860817
130,SU,109476262,Centrepoint Via Buckley,0, 130  3,860817
130,SU,109476263,Centrepoint Via Buckley,0, 130  2,860817
130,SU,109476264,Centrepoint Via Buckley,0, 130 11,860817
130,SU,109476265,Centrepoint Via Buckley,0, 130  3,860817
130,SU,109476266,Centrepoint Via Buckley,0, 130  2,860817
130,SU,109476267,Centrepoint Via Buckley,0, 130 11,860817
130,SU,109476268,Centrepoint Via Buckley,0, 130  3,860817
130,SU,109476269,Centrepoint Via Buckley,0, 130  1,860817
130,SU,109476270,Centrepoint Via Buckley,0, 130 12,860817
130,SU,109476271,Centrepoint Via Buckley,0, 130 11,860817
130,SU,109476272,Centrepoint Via Buckley,0, 130  2,860817
130,SU,109476273,Centrepoint Via Buckley,0, 130 12,860817
130,SU,109476274,Centrepoint Via Buckley,0, 130  1,860817
130,SU,109476275,Centrepoint Via Buckley,0, 130 11,860817
130,SU,109476276,Centrepoint Via Buckley,0, 130  3,860817
130,SU,109476277,Centrepoint Via Buckley,0, 130  2,860817
130,SU,109476278,Nine Mile Stn via Buckley,1, 130  1,860821
130,SU,109476279,Nine Mile Stn via Buckley,1, 130 12,860821
130,SU,109476280,Nine Mile Stn via Buckley,1, 130  4,860821
130,SU,109476281,Nine Mile Stn via Buckley,1, 130  1,860821
130,SU,109476282,Nine Mile Stn via Buckley,1, 130 12,860821
130,SU,109476283,Nine Mile Stn via Buckley,1, 130  4,860821
130,SU,109476284,Nine Mile Stn via Buckley,1, 130  1,860821
